,address,area,balcony,cellar,city,contact_name,district,extra_costs,garden,immo_id,kitchen,lat,lng,media_count,price,private,rooms,sqm,title,url,zip_code
107,,,True,True,München (Kreis),Josefine Harböck,Neuried,,False,113431338,True,,,8,480000.0,False,2.0,64.0,Rollstuhlgerecht. Unabhängig. Betreut.,https://www.immobilienscout24.de/expose/113431338,82061
108,,,False,False,München (Kreis),Horst Wettig,Unterhaching,,False,112947155,False,,,15,425000.0,False,3.0,80.56,"bezugsfreie 3,5 Zimmer Wohnung in Unterhaching",https://www.immobilienscout24.de/expose/112947155,82008
109,Wolfratshauser Str. 88d,,True,True,München (Kreis),Alexander Stumpf,Pullach im Isartal,,True,112549638,True,48.04902,11.5076,37,590000.0,False,3.0,80.8,GARTENWOHNUNG IN PULLACH - 3 Zimmer - Pullach - vermietet - Garage,https://www.immobilienscout24.de/expose/112549638,82049
110,,,True,True,München (Kreis),Kai Babbe,Ismaning,,False,90808070,False,,,15,650000.0,False,3.0,90.0,+++ Attraktive 3- Zimmer-Wohnung  mit 15 m² Kellerraum ***,https://www.immobilienscout24.de/expose/90808070,85737
0,Arnulfstraße 150-152,,True,False,München,Team QUARTIER NEUHAUSEN,Neuhausen,,False,115676059,False,48.14702,11.532010000000001,6,835000.0,False,3.0,78.24,Wohnglück in Neuhausen: Helle 3-Zimmer-Wohnung mit 2 Bädern und Süd-Loggia,https://www.immobilienscout24.de/expose/115676059,80634
1,,,True,False,München,Georgia Payr,Neuhausen,,False,116676054,False,,,26,495000.0,False,4.0,68.0,Helle gut geschnittene 4-Zimmerwohnung in ruhiger und verkehrsgünstiger Lage von Neuhausen!,https://www.immobilienscout24.de/expose/116676054,80634
2,,,True,True,München,Kathrin Röthig,Schwanthalerhöhe,,True,116804376,True,,,30,750000.0,False,3.0,85.0,"Schwanthalerhöhe - ruhige 3-Zimmer-Altbauwohnung mit Balkon, Kaminofen und Wohnküche, WG geeignet!",https://www.immobilienscout24.de/expose/116804376,80339
3,Hanauer Straße 6,,True,True,München,Beratung  und Verkauf,Moosach,,False,116170181,False,48.173790000000004,11.528889999999999,8,759900.0,False,3.0,76.55,***Top-Grundriss*** Schöne Balkonwohng mit 3 Zimmern und großer Wohnküche,https://www.immobilienscout24.de/expose/116170181,80992
4,,,True,True,München,,Ludwigsvorstadt-Isarvorstadt,,False,115783786,True,,,12,998000.0,False,2.0,60.0,Exklusives und urbanes Wohnen am Gärtnerplatz,https://www.immobilienscout24.de/expose/115783786,80469
5,Paul-Gerhardt-Allee 6-14,,True,True,München,Vertriebsteam PANDION Vertriebsgesellschaft mbH,Obermenzing,,False,115943516,False,48.14751,11.49416,12,579900.0,False,2.0,66.94,PANDION PENTA 2.BA - 2-Zimmer-Wohnung mit Wintergarten und Abstellraum in idealer Lage,https://www.immobilienscout24.de/expose/115943516,81245
6,Ortlerstr. 11,,False,False,München,Thomas Bletschacher,Sendling-Westpark,,False,114850421,False,48.12084,11.531789999999999,5,868000.0,False,3.0,88.31,Klasse 3-Zimmerwohnung,https://www.immobilienscout24.de/expose/114850421,81373
7,Hansastraße 181,,True,True,München,Vincent Wiederhold,Sendling-Westpark,,False,116787386,False,48.11929,11.53474,12,849900.0,False,3.0,79.16,Perfekt geschnittene 3-Zimmer Wohnung mit 2 Bädern und Loggia in Sendling!,https://www.immobilienscout24.de/expose/116787386,81373
8,Hansastraße 181,,True,True,München,Matthias Ziller,Sendling-Westpark,,False,113764495,False,48.11929,11.53474,11,909900.0,False,4.0,89.19,Großzügige 4.-Zi. Wohnung in München Sendling,https://www.immobilienscout24.de/expose/113764495,81373
9,Schleißheimer Straße 321,,True,False,München,Niederlassung München,Milbertshofen,,False,111893864,False,48.18615,11.56589,7,649000.0,False,2.0,72.33,Gemütliche 2-Zimmer-Wohnung mit sonnigem Südbalkon in gut angebundener Lage im Münchner Norden,https://www.immobilienscout24.de/expose/111893864,80809
10,,,True,True,München,Thomas Bartsch,Pasing,,True,115054554,False,,,7,829000.0,False,2.0,83.3,"Schönes, ruhiges Wohen mitten in der Stadt !  2-Zi-EG-Gartenwohnung W2",https://www.immobilienscout24.de/expose/115054554,80687
11,Berduxstraße 30,,True,True,München,Frau Margarethe Haugg und Herrn Wolfgang Füchsl,Obermenzing,,False,112064195,False,48.152440000000006,11.48124,11,544700.0,False,2.0,67.19,"Viel Platz in 2-Zimmer-Wohnung im 3. OG, großes Bad mit Fenster - Westbalkon in Pasing-Obermenzing",https://www.immobilienscout24.de/expose/112064195,81245
12,Am Neudeck 10,,True,True,München,Birgit Demmel,Au,,False,115511976,False,48.12352,11.58346,8,934900.0,False,2.0,63.48,"HAUS MÜHLBACH - exklusive 2 Zi.-Whg. in der Au, Denkmal-AfA",https://www.immobilienscout24.de/expose/115511976,81541
13,Peter-Anders-Straße / Berduxstraße -,,True,False,München,,Obermenzing,,True,115673559,False,48.15303,11.4789,13,523500.0,False,2.0,65.91,"In Wohlfühlumgebung: Moderne 2-Zimmer-Wohnung mit elegantem, warmem Eichenparkett und Gartenterrasse",https://www.immobilienscout24.de/expose/115673559,81245
14,Hochstraße 75,,True,False,München,"Customer Support Projekt ""Hoch der Isar""",Haidhausen,,False,116757506,False,48.12227,11.583160000000001,5,915000.0,False,2.0,60.74,2-Zimmer-Apartment an der Isar!,https://www.immobilienscout24.de/expose/116757506,81541
15,Berduxstraße 22,,True,False,München,Carsten Rittberg,Obermenzing,,False,115539904,False,48.15113,11.47842,8,622000.0,False,3.0,67.82,Familienfreundliche 3-Zi.-Eigentumswohnung mit Loggia und Gäste-WC,https://www.immobilienscout24.de/expose/115539904,81245
16,Regerstraße -,,True,False,München,Christina Drax,Haidhausen,,False,114669447,True,48.12089,11.584439999999999,13,984000.0,False,3.0,83.41,"Durchdachte Grundrissgestaltung: 3-Zi.-Whg. mit Loggia und intelligenter, funktionaler Aufteilung",https://www.immobilienscout24.de/expose/114669447,81541
17,Baumbachstraße 5,,True,True,München,immomedia EASY Team,Obermenzing,,False,116756212,False,48.15,11.47592,7,719900.0,False,3.0,82.03,EASY - modern geschnittene 3-Zimmer-Wohnung,https://www.immobilienscout24.de/expose/116756212,81245
18,Paul-Gerhardt-Allee 12,,True,True,München,Hanny Martinez,Obermenzing,,False,112580971,False,48.150220000000004,11.4752,8,557900.0,False,2.5,61.66,"Sich geborgen fühlen. Durchdacht geplante 2,5-Zimmer-Wohnung in Pasing-Obermenzing",https://www.immobilienscout24.de/expose/112580971,81245
19,Hellabrunnerstraße 1,,True,True,München,Petros Theodosiadis,Untergiesing,,False,113811258,False,48.11235,11.56582,6,819000.0,False,2.0,78.38,Sehr gut aufgeteilte 2 Zimmer Wohnung mit Ost-Ausrichtung und Nähe zur Isar,https://www.immobilienscout24.de/expose/113811258,81543
20,Waldfriedhofstraße 26,,True,True,München,Franziska Jonzeck,Sendling-Westpark,,False,115525159,False,48.11342,11.51282,6,749000.0,False,3.0,78.94,Moderne 3-Zimmer-Gartenwohnung in bester Umgebung - völlig urban und doch herrlich grün,https://www.immobilienscout24.de/expose/115525159,81377
21,Landsberger Straße 444,,True,True,München,,Pasing,,False,116120410,False,48.14562,11.47017,9,689000.0,False,2.0,62.34,"Gläzende Perspektiven im Quartier Kuvertfabrik Pasing mit E-Mobility, Sharing-Flächen & Concierge.",https://www.immobilienscout24.de/expose/116120410,81241
22,Landsberger Straße 459,,False,False,München,Niederlassung München,Pasing,,False,114895885,False,48.14533,11.46963,4,679000.0,False,2.0,73.3,Hier bist du zu Hause: Gemütliche 2-Zimmer-Wohnung in Pasing,https://www.immobilienscout24.de/expose/114895885,81241
23,Landsberger Straße 459,,True,False,München,Niederlassung München,Pasing,,False,114895873,False,48.14533,11.46963,5,589000.0,False,2.0,60.85,It's a match: Diese 2-Zimmer-Wohnung passt perfekt zu dir,https://www.immobilienscout24.de/expose/114895873,81241
24,,,True,True,München,Cornelia Koronakis,Bogenhausen,,False,116613121,True,,,21,810000.0,False,3.0,81.0,"Bogenhausen/Haidhausen: Großzügige 2,5-Zimmer Wohnung in guter Lage",https://www.immobilienscout24.de/expose/116613121,81677
25,,,True,False,München,Eva Maria Skofitsch,Hadern,,False,115441838,False,,,16,648700.0,False,2.0,65.0,"ROMANOPARK - LEBEN ÜBER DER STADT
Neubau-Penthouse-Wohnungen",https://www.immobilienscout24.de/expose/115441838,81375
26,,,True,True,München,Dirk Beiling,Untermenzing,,False,115571706,False,,,3,939000.0,False,4.0,99.0,MÜNCHEN-UNTERMENZING: WIEBEKING 4!,https://www.immobilienscout24.de/expose/115571706,80997
27,Werinherstraße 97,,True,True,München,Katharina Sebestyen,Ramersdorf,,False,116755482,True,48.11526,11.59861,15,650000.0,False,3.0,82.79,*gepflegt und bezugsfrei*: zentral gelegene 3-Zimmer-Wohnung in der Werinherstraße 97,https://www.immobilienscout24.de/expose/116755482,81541
28,Kleinstraße 58,,True,True,München,Stefan Keller,Obersendling,,False,115488340,False,48.09655,11.539639999999999,20,495000.0,False,3.0,72.48,"3-Zi.-Whg. mit Balkon in Top-Lage, 72 m² Wfl. in 81379 München Obersendling",https://www.immobilienscout24.de/expose/115488340,81379
29,Bodenseestraße 24-28,,True,False,München,Team  PLAZA Pasing,Pasing,,False,115173766,False,48.14737,11.45497,9,733000.0,False,3.0,81.45,"Hochwertige 3-Zi.-Wohnung mit Terrasse und Loggia inmitten des erfrischenden, beliebten Pasings",https://www.immobilienscout24.de/expose/115173766,81241
30,,,True,True,München,Steven Möbes,Untergiesing,,False,115504022,False,,,13,799000.0,False,3.0,82.97,"Schöner Wohnen am Park!
Frisch sanierte 3-Zimmer-Wohnung 
",https://www.immobilienscout24.de/expose/115504022,81545
31,,,True,True,München,Bärbel Schinner-Ecin,Bogenhausen,,False,114967120,True,,,21,610000.0,False,3.0,79.04,ALSAOL Immobilien: Hochwertig renovierte 3-Zimmerwohnung mit Südwestbalkon und Blick ins Grüne!,https://www.immobilienscout24.de/expose/114967120,81927
32,Am Münchfeld 50,,True,False,München,Sebastian Munte,Allach,,False,115530306,False,48.19543,11.46326,9,769900.0,False,3.0,78.59,Holzbauweise im DIAMALTPARK - INNOVATION TRIFFT NACHHALTIGKEIT,https://www.immobilienscout24.de/expose/115530306,80999
33,,,True,True,München,Kathrin Röthig,Perlach,,False,116242967,True,,,22,800000.0,False,4.0,127.0,"Perfekt für Familien! Moderne 4-Zimmer-Wohnung  mit großem Süd-Balkon! Kleine Wohnanlage, ruhig und ",https://www.immobilienscout24.de/expose/116242967,81735
34,,,True,True,München,Kathrin Röthig,Perlach,,False,116242964,True,,,23,800000.0,False,5.0,127.0,"Platzwunder für Familien! 5-Zimmer-Wohnung mit großem Süd-Balkon in Perlach! Ruhig, sonnig, kleine A",https://www.immobilienscout24.de/expose/116242964,81735
35,Voglerstraße 2,,True,True,München,Beratung und Verkauf,Aubing,,False,116395069,False,48.13779,11.429219999999999,5,686900.0,False,3.0,78.89,Großzügige 3-Zimmer-Gartenwohnung mit sonniger Südwest-Terrasse,https://www.immobilienscout24.de/expose/116395069,81249
37,Fritz-Bauer-Straße 28,,True,False,München,Ralf Schülzke,Aubing,,False,115807947,False,48.13958,11.42031,8,869000.0,False,4.0,98.21,4-Zimmer-Eigentumswohn. mit Balkon und Schlafzimmer mit en suite Bad,https://www.immobilienscout24.de/expose/115807947,81249
38,Fritz-Bauer-Straße 28,,True,False,München,Christian Hartmann,Aubing,,False,114235315,False,48.13958,11.42031,7,679000.0,False,3.0,84.02,"Bezugsfertig! 3-Zimmer-Eigentumswohnung mit Loggia, 2 Bädern und Fußbodenheizung",https://www.immobilienscout24.de/expose/114235315,81249
39,,,True,False,München,Ihr realbest-Team Bayern,Aubing,,False,114355014,True,,,12,320000.0,False,3.0,78.0,Günstiger durch Erbpacht: Sonnige Etagenwohnung mit Balkon! S-Bahn-Nähe!,https://www.immobilienscout24.de/expose/114355014,81249
40,,,True,True,München,Stefanie Geim,Trudering,,False,116788051,True,,,16,685000.0,False,3.0,84.0,Mich will jeder haben: Stilvolle Wohnung in sehr ruhiger Lage und mit vielen Highlights!,https://www.immobilienscout24.de/expose/116788051,81829
41,Gustav-Heinemann-Ring 133,,True,False,München,Victoria Gerber,Perlach,,False,115657450,False,48.089220000000005,11.642339999999999,13,539900.0,False,3.0,61.7,"Gut geschnittene 3-Zi-Whg. mit schöner Loggia
",https://www.immobilienscout24.de/expose/115657450,81739
42,Federseestraße 8,,True,False,München,Kefrin Zoric,Lochhausen,,True,116735835,False,48.17645,11.40372,7,691000.0,False,3.0,92.63,"3-Zimmer-Gartenwohnung: Bad mit Tageslicht, sep. Duschbad, Terrasse in Südrichtung",https://www.immobilienscout24.de/expose/116735835,81249
43,Federseestraße 8,,True,False,München,Adam Zistl,Lochhausen,,False,116395067,False,48.17645,11.40372,8,713000.0,False,3.0,87.67,"Tolle 3-Zi.-Eigentumswohnung mit großem Balkon in Südausrichtung, 2 Bädern, eines mit Tageslicht",https://www.immobilienscout24.de/expose/116395067,81249
44,Carl-Wery-Straße 35,,True,True,München,"Customer Support Projekt ""R.evo""",Perlach,,False,116455948,True,48.08865,11.64502,6,624736.0,False,3.0,66.8,Top-Investment in München: Immobilien-Paket 3 Business Apartments,https://www.immobilienscout24.de/expose/116455948,81739
45,Alexisweg 1,,True,False,München,Max Eckschlager,Perlach,,False,116736150,False,48.10137,11.66446,11,640000.0,False,3.0,85.75,3-Zimmer-Eigentumswohnung mit Balkon sowie Bad und Duschbad mit Tageslicht ,https://www.immobilienscout24.de/expose/116736150,81735
46,Alexisweg 1,,True,False,München,Alexander Eicher,Perlach,,False,116045653,False,48.10137,11.66446,10,917000.0,False,4.0,107.14,"TOP-Wohnung: 4-Zi., Tageslichtbad, sep. Duschbad, 4 Balkone (!) und ideale Ost-Süd-West Ausrichtung",https://www.immobilienscout24.de/expose/116045653,81735
47,Alexisweg 1,,True,False,München,Frank Possinger,Perlach,,False,112914802,False,48.10137,11.66446,9,719000.0,False,4.0,94.78,"Platz für die Familie! 4-Zi.-Wohnung mit 2 Bädern, Gäste WC, 2 Loggien",https://www.immobilienscout24.de/expose/112914802,81735
48,,,True,True,München,Claudius Osterried,Lochhausen,,False,114360775,True,,,15,849000.0,False,4.5,122.5,Über 170 m² Wohn-/ Nutzfläche! Maisonette-Wohnung ab sofort bezugsfrei,https://www.immobilienscout24.de/expose/114360775,81249
49,Landsbergerstr. 1,,True,True,Fürstenfeldbruck (Kreis),  Beratung & Kontakt,Germering,,False,114016428,False,48.135040000000004,11.38781,9,920000.0,False,4.0,116.57,Wohnen mit Aussicht! 4-Zimmer-Familienwohnung auf ca. 117 m² mit Loggia und Balkon in Germering,https://www.immobilienscout24.de/expose/114016428,82110
50,Jakob-Huber-Str. 2,,True,False,Fürstenfeldbruck (Kreis),Franziska Jonzeck,Germering,,False,111355374,False,48.1336,11.38705,8,899000.0,False,4.0,114.29,Villa Jakob - Ein neues Zuhause für Ihre Familie! 4-Zimmer-Wohnung mit Balkon in idealer Lage,https://www.immobilienscout24.de/expose/111355374,82110
51,,,True,False,Fürstenfeldbruck (Kreis),Georgia Payr,Germering,,False,115468548,True,,,32,495000.0,False,3.0,67.04,"RARITÄT - Extravagante, barrierefreie 3-Zimmerwohnung mit Bergblick in Germering bei München!",https://www.immobilienscout24.de/expose/115468548,82110
52,,,False,False,Fürstenfeldbruck (Kreis),Martin Windisch,Gröbenzell,,False,115834329,True,,,30,990000.0,False,5.0,175.0,Windisch Immobilien! XXL-Maisonette-Wohnung für gehobene Ansprüche,https://www.immobilienscout24.de/expose/115834329,82194
53,Rathausstr. 2,,True,False,München (Kreis),Niederlassung München,Ottobrunn,,False,115579276,False,48.065909999999995,11.66343,6,779000.0,False,3.0,97.2,Gemütliche Wohnräume und zwei Terrassen mit Garten: 3-Zimmer-Wohnung im Ortskern von Ottobrunn,https://www.immobilienscout24.de/expose/115579276,85521
54,,,False,False,München (Kreis),tell immobilien e.K. Inhaber Bernhard Umstädter,Unterschleißheim,,False,116679161,True,,,16,676000.0,False,4.0,104.0,"Neuwertige Klasse-Wohnung mit bester Ausstattung 'über den Dächern' von Unterschleißheim
",https://www.immobilienscout24.de/expose/116679161,85716
55,Riegerweg 12,,True,False,München (Kreis),Mathias Geiser,Taufkirchen,,False,116148245,False,48.04675,11.62703,9,715000.0,False,3.0,84.72,Ansprechende 3 Zimmer Wohnung,https://www.immobilienscout24.de/expose/116148245,82024
56,,,True,True,München (Kreis),Winfried Altmann,Haar,,False,116723344,False,,,15,500000.0,False,3.0,85.72,"***Super Lage, Dachterrassenwohnung in Haar, sofort beziehbar***",https://www.immobilienscout24.de/expose/116723344,85540
57,Robert-Koch-Str. 27,,True,True,München (Kreis),Markus Hallmann,Ottobrunn,,False,111268258,False,48.0527,11.66019,10,484900.0,False,2.0,62.96,Ein idealer Ausgangspunkt für Alltag und Freizeit: Moderne 2-Zi.-Wohnung mit Terrasse in Ottobrunn,https://www.immobilienscout24.de/expose/111268258,85521
58,Waldparkstraße 2,,True,True,München (Kreis),Roberto Pietzak,Hohenbrunn,,False,116144121,False,48.05632,11.66779,5,619000.0,False,3.0,71.2,Attraktive 3-Zimmer-Wohnung mit Terrasse am Waldpark in Riemerling,https://www.immobilienscout24.de/expose/116144121,85521
59,,,True,True,Starnberg (Kreis),Leonhard und Hubert Steiner,Gauting,,False,116360267,True,,,6,870000.0,False,3.0,131.0,"3-4-Zimmer-Wohnung ca. 131 m² Nutzflächen, EG + OG, LIFT, EBK, 2 Bäder, Garten, TG-Platz a. W.",https://www.immobilienscout24.de/expose/116360267,82131
60,Maßmannstr. 2,,True,True,München,Alexander Stumpf,Maxvorstadt,,False,116450230,True,48.15124,11.55879,30,695000.0,False,3.5,93.0,Rarität in der MAXVORSTADT: Altbauwohnung mit Balkon und 1 TG-Platz ( leerstehend ),https://www.immobilienscout24.de/expose/116450230,80333
61,,,True,False,München,Andreas Wäscher,Schwabing-West,,True,116556581,True,,,10,899000.0,False,3.0,75.37,+++ Herzogstraße - Nähe U2 Hohenzollernplatz +++ Gartenwohnung +++ hervorragender Zustand +++,https://www.immobilienscout24.de/expose/116556581,80796
62,,,True,False,München,,Ludwigsvorstadt-Isarvorstadt,,False,116387162,False,,,5,899000.0,False,3.0,91.0,Brück Immobilien - Stadtmitte - Herrliche 3 Zi.-Dachterrassenwohnung Nähe Paulskirche,https://www.immobilienscout24.de/expose/116387162,80336
63,,,True,True,München,Stephan Kunz,Schwabing-West,,False,116281837,False,,,11,799000.0,False,3.0,82.0,Stilvoll modernisierte Wohnung in ruhiger und sonniger Lage,https://www.immobilienscout24.de/expose/116281837,80797
64,,,True,False,München,Maximilian Deischl,Laim,,False,111824988,True,,,6,795000.0,False,3.0,126.02,AIGNER - Ruhige Penthousewohnung mit einzigartiger Dachterrasse,https://www.immobilienscout24.de/expose/111824988,80687
65,,,True,True,München,Jürgen Knop,Ludwigsvorstadt-Isarvorstadt,,False,115181908,True,,,41,799000.0,False,2.0,78.64,RARITÄT - denkmalgeschützte Altbauwohnung mit großer Terrasse,https://www.immobilienscout24.de/expose/115181908,80336
66,,,True,True,München,Lisa Schreibauer,Schwabing-West,,False,116676920,False,,,8,449500.0,False,2.0,65.0,Dr. Grosdidier: Sonnige 2-Zi.-Balk.-Whg. mit Blick über München! Leer! Nachlass-Verkauf!,https://www.immobilienscout24.de/expose/116676920,80809
67,Schleißheimer Straße 274,,True,True,München,Gabriele Wiesender,Schwabing-West,,False,113001323,False,48.17487,11.56671,34,144000.0,False,3.0,80.0,"Erbpacht noch bis Dezember 2041! Vermietete 3,5-Zimmer-Wohnung mit tollem Ausblick!",https://www.immobilienscout24.de/expose/113001323,80809
